QKI,0
EXH,4
MEK,0
XRY,0
DSE,0
YNL,0
PGS,0
VW ,0
WJJ,0
YGX,0
RV ,0
FVL,0
KGQ,0
MAK,42
YHY,0
URK,2
NKX,0
WVO,0
IKL,0
YST,3
QKY,0
QQY,0
VTA,0
DNY,0
I M,36
GDH,0
RSD,0
UCQ,0
QPV,0
DAA,0
SBW,0
WZA,0
AQL,0
JSY,0
LGD,0
HMQ,0
FBD,0
ZPJ,0
CHJ,0
DWV,0
OEU,0
MMW,0
ZIQ,0
VVQ,0
LWT,0
AC ,3
JJZ,0
HAW,0
PCP,0
UUQ,0
ZFC,0
OYH,0
UUT,0
AGJ,0
HEP,0
OKX,0
DHG,0
XEI,0
TL ,0
DEP,1
DLW,0
JAM,2
TNG,0
XTA,0
GUA,0
QMH,0
QYC,0
XHH,0
TIE,9
RN ,67
ROX,0
AIO,0
IEG,0
TJA,0
LTP,0
DLA,0
SUQ,0
XI ,2
KUE,0
DQQ,0
U E,18
ZUV,0
WZK,0
 MB,0
WQO,0
JAQ,0
NJL,0
PYC,0
GQL,0
WYL,0
A L,40
IER,6
US ,30
OBX,0
GPI,0
LPX,0
ODY,6
VNO,0
DWT,0
NHY,0
FVM,0
LHN,0
BIZ,0
NYQ,0
ZBM,0
 XU,0
KAB,0
STL,0
TLR,0
UMA,0
NSC,0
TRE,13
ZOC,0
CNV,0
NQ ,0
VZL,0
AWW,0
FIJ,0
XWA,0
PKZ,0
XXL,0
WBG,0
TQR,0
OZJ,0
PNV,0
OMK,0
TNV,0
GDG,0
BOZ,0
OCK,12
SFX,0
BDR,0
GLJ,0
HCC,0
IGF,0
LZT,0
MLE,0
HTZ,0
BHL,0
CHH,0
OHA,0
KKQ,0
BNL,0
MGF,0
CED,1
UBY,0
XFU,0
 NX,0
EIL,1
WMF,0
YFH,0
GKX,0
LRY,0
UEG,0
C V,1
MSB,0
KXY,0
LHF,0
 ML,0
GLI,0
JEQ,0
AT ,570
BTG,0
KKI,0
SLQ,0
P U,2
QFZ,0
TEP,3
UJX,0
CTK,0
VAT,2
QXF,0
DTP,0
Q  ,0
ZUZ,0
XGX,0
RGO,6
DOJ,0
DTU,0
MEO,12
WIE,0
SJF,0
IAU,0
VIK,0
ZHR,0
KQL,0
 GM,0
ADU,0
UXH,0
VFX,0
U B,64
IWK,0
AGT,0
VPN,0
YMX,0
ADT,0
CTR,0
RAY,12
QFI,0
FJB,0
DJK,0
EZW,0
SZH,0
PPD,0
IQX,0
MFI,0
PWQ,0
WSG,0
IAA,0
TPF,0
GUG,0
XQS,0
O E,34
LIC,10
IHJ,0
WLJ,0
QNV,0
ZRV,0
COB,0
FUZ,1
COR,5
JNV,0
KIC,1
ZET,0
HWU,0
T J,7
UDE,10
CGQ,0
UUV,0
NAM,19
PKO,0
YBL,0
ZZS,0
DIU,1
X S,0
TOY,0
WKD,0
NAA,0
RQZ,0
QRK,0
UAU,0
YBZ,0
W  ,1
GNN,0
XPF,0
GMK,0
VST,0
NXT,0
QXJ,0
DHE,0
EGJ,0
DLQ,0
WBY,0
WFA,1
CJS,0
ODF,0
RS ,62
PJX,0
SWW,0
CUV,0
HOB,2
RPE,1
NDG,0
LHS,0
SQQ,0
MHP,0
HTG,0
NT ,518
VAA,0
EPK,0
ZKG,0
LP ,142
HPG,0
MRF,0
HGF,0
LTA,0
KDG,0
ABS,0
KAU,0
EFN,0
QVX,0
LNC,0
VOO,0
J S,0
ZMD,0
YIQ,0
TPP,0
OAN,0
OBJ,0
TYC,0
AOD,0
ZTR,0
BVX,0
WTZ,0
NVG,0
ZRD,0
QOW,0
SGJ,0
DPN,0
VOH,0
GWX,0
DJM,0
YDS,0
HMJ,0
ECY,0
ZQB,0
NZC,0
EBI,0
LSJ,0
SWV,0
UYS,9
GBX,0
ZME,0
ROP,10
ZPU,0
BQE,0
VHJ,0
I C,114
FXA,0
UZA,0
AMR,0
PHD,0
WLV,0
PDH,0
ZKH,0
GXH,0
GGC,0
GDP,0
RJH,0
LEZ,0
FGS,0
HKE,0
KEG,0
AZR,0
EWT,0
JEK,0
QGJ,0
DHP,0
EGW,0
ZFV,0
G M,70
FLC,0
FPE,0
SRS,0
CUG,0
 HU,122
NVA,0
PPK,0
YAP,3
FNS,0
 XR,0
BEG,2
EBM,0
YAC,0
LXQ,0
NZA,0
EIA,0
WCQ,0
CDY,0
RHY,0
OWT,0
VGS,0
PPP,0
GJO,0
CXA,0
OXY,0
PCQ,0
TGE,0
BOO,42
VSW,0
CZV,0
VUW,0
NRS,0
WHE,229
JTZ,0
POD,2
IMX,0
WYF,0
SHO,116
RLV,0
WGR,0
ICW,0
LPC,0
CPY,0
RKK,0
FAD,0
ZWS,0
PPH,0
BHC,0
ZXI,0
IMN,1
HRP,0
VIM,0
NTN,0
PPQ,0
DZL,0
NSY,0
VDJ,0
HVU,0
BQC,0
MHT,0
HDW,0
EUV,0
OMZ,0
SDX,0
UTG,0
ACP,0
MKI,0
ABN,0
VYR,0
LQR,0
MLJ,0
W V,1
LLE,32
IFF,2
KRT,0
YK ,0
JCZ,0
VMF,0
ABM,0
  E,0
SSZ,0
VHY,0
 X ,0
TDN,0
ALS,7
ELZ,0
JDE,0
GCW,0
JEE,0
RJN,0
WJR,0
XNT,0
BUE,0
NVH,0
VX ,0
SNB,0
BJR,0
QDT,0
SIN,15
GJI,0
XV ,0
S K,7
WWC,0
SNF,0
XDQ,0
NEK,0
SNW,0
JFA,0
OGR,2
DOK,0
EQK,0
KMH,0
YDB,0
MZC,0
UAS,0
DFL,0
EGE,4
FBH,0
TBU,0
XQR,0
YXE,0
WWL,0
 VS,0
ZPO,0
WDR,0
PM ,0
JWM,0
NYC,0
VII,0
NET,6
X H,0
QRO,0
WMJ,0
GZC,0
MYF,0
QTO,0
UQT,0
XLT,0
ZEE,0
VEN,24
NKI,7
FMN,0
RSL,0
OWW,0
QAU,0
NBY,0
CEB,1
CMC,0
CWL,0
LCU,0
KPK,0
QJH,0
KPS,0
RUU,0
FVX,0
MUY,0
NRL,0
PVT,0
NVQ,0
 IS,492
MSM,0
FVK,0
CJU,0
GIB,0
VTZ,0
BOK,0
NPY,0
HCM,0
ITI,42
MGO,0
YOV,0
AFB,0
TVR,0
CZZ,0
EGF,0
YAF,0
UVZ,0
AGG,0
DIG,0
RWA,9
QAJ,0
EXT,31
SLI,4
RUD,0
MWM,0
TD ,0
TME,16
JPB,0
WKQ,0
DSO,2
 KW,0
HNN,0
MXC,0
TQU,0
YTU,0
SEG,0
PAP,14
BCN,0
IPS,1
O D,55
EGD,0
GOT,38
OFV,0
MFX,0
ZDS,0
LDO,0
 TW,5
BBG,0
PDK,0
WKR,0
 RR,0
YGN,0
IUS,1
JFR,0
XTW,0
SUX,0
UDT,0
  R,0
SHC,0
DXQ,0
PZS,0
RAH,1
MMR,0
ZXP,0
EOT,0
NYM,6
PBX,0
PQP,0
KQB,0
HAO,0
RGP,0
KHB,0
MYP,0
CVQ,0
ESC,10
IUI,0
DFP,0
YKF,0
EDH,0
YKE,0
UPL,3
XRA,0
PLP,0
U D,74
XFM,0
GRC,0
MAA,0
FKV,0
GEJ,0
 AB,63
COL,60
AQD,0
AAB,0
ZLH,0
PPU,0
 QG,0
DNC,0
 LM,0
RAS,1
WMN,0
ILH,0
KRR,0
VIR,0
OQP,0
D C,52
CAX,0
QXC,0
JRL,0
TKW,0
DLL,0
CBS,0
IDI,0
TXA,0
ISE,17
JMW,0
OWA,1
BIP,0
ZWX,0
SWZ,0
GHH,0
VAJ,0
HPD,0
ORT,33
TGK,0
RYG,0
MTQ,0
IKM,0
TOH,0
VUO,0
YPB,0
KRQ,0
OHH,0
JQV,0
P Z,0
RIE,45
BLP,0
JIE,0
KZR,0
OJN,0
VKV,0
WUH,0
IEJ,0
B L,0
KIX,0
WDS,0
TYN,0
END,56
UKH,0
ZOQ,0
DVQ,0
GCD,0
FMA,0
DXE,0
ESA,0
MDU,0
VHL,0
DIP,0
YLY,0
PRY,0
LHV,0
ZOE,0
WTO,0
ZZZ,0
WCF,0
UUL,0
VEY,5
OLK,0
RJU,0
GKU,0
RMA,6
RI ,0
PUG,0
IO ,3
GYL,0
XYT,0
TEZ,0
UYP,0
IRG,0
BZV,0
CBX,0
DNK,0
 UK,0
THS,2
NGS,18
MBY,0
CNR,0
FUW,0
URP,4
 YK,0
OQO,0
 ON,185
EKW,0
IQG,0
DDJ,0
NXX,0
TK ,0
GFQ,0
GRB,0
J P,0
MWW,0
IKB,0
MLV,0
VOD,0
SMS,0
JI ,0
AHG,0
GOJ,0
DOG,48
RHX,0
CPI,0
JOT,0
LNZ,0
UOX,0
IDW,0
HWX,0
NBJ,0
LEG,20
MRT,0
ECM,0
EAQ,0
QJZ,0
ERK,0
O V,15
SML,0
EOO,0
INN,49
ZXG,0
 FO,423
JCS,0
BYN,0
LD ,269
SMR,0
CKJ,0
KYO,2
WFE,0
KMO,0
SPI,20
FQG,0
WZE,0
AV ,0
SVJ,0
UQF,0
SPP,0
MQC,0
M T,80
EIY,0
QQB,0
BVN,0
SIT,57
LZH,0
JIK,0
IRR,2
QZH,0
QBG,0
ZIK,0
BOP,0
NYF,0
KOY,0
FCT,0
MKV,0
BKU,0
EYF,0
LFQ,0
GGN,0
PHA,1
VTK,0
NNY,9
RHN,0
HCZ,0
OZT,0
LFD,0
WFV,0
KSH,1
MWG,0
RHM,0
YEK,0
CNS,0
PYY,0
THY,1
SEM,0
ASR,0
OKR,0
UCD,0
VSO,0
HVY,0
 I ,1493
MYG,0
QUP,0
SFC,0
JAD,0
HKZ,0
PNO,0
BZX,0
HHX,0
GVG,0
GBG,0
PFB,0
CIP,1
JHB,0
OIA,0
JBF,0
ZIE,1
QBC,0
LPR,0
DEH,0
AEK,0
TOM,51
SJP,0
HDK,0
ERX,0
OFN,0
TPG,0
DZT,0
GPP,0
MUP,0
 SZ,0
BXF,0
MQD,0
VIT,11
SOU,17
MME,8
GCC,0
TZI,0
PAE,0
MNZ,0
CBD,0
CTT,0
ZKV,0
PSZ,0
HPX,0
UDJ,0
O T,251
VYC,0
DVL,0
TVI,0
RPU,0
 OX,0
QMK,0
HEZ,0
 PS,0
CPJ,0
NLB,0
JDS,0
MLQ,0
 CL,70
PFW,0
ZBZ,0
RBO,0
PFG,0
FLA,3
DGB,0
YXG,0
REK,0
 OO,0
BVB,0
XAC,0
T U,36
XRG,0
GGX,0
NQA,0
ESN,5
EMC,0
YVR,0
VCQ,0
DTW,0
MB ,5
AFE,4
TQM,0
EUU,0
BNV,0
KYB,0
OAU,0
AAC,0
ALV,0
HUF,0
GGD,0
OSI,5
WPA,0
GKP,0
PNN,0
SXK,0
OJG,0
FRL,0
RZV,0
YNS,0
CIG,1
DII,0
RHK,0
NKP,0
UTO,0
HDV,0
SQC,0
SXG,0
RJA,0
QCE,0
CKE,18
VNU,0
MWO,0
JUO,0
SFH,0
DMO,1
FSC,0
G H,47
MHU,0
MMQ,0
 MV,0
KEA,0
E P,165
ERE,292
ASQ,0
SQX,0
MJS,0
FSD,0
VQV,0
KEM,0
WHU,0
SYA,0
YNG,0
FFM,0
IGR,0
QOQ,0
 KN,69
 YA,5
WNE,2
XGU,0
LFT,0
GKF,0
ZAL,0
 BU,90
QLX,0
XTK,0
CYV,0
VSX,0
 JE,1
 MY,359
GXF,0
UVU,0
SWY,0
KFY,0
ZKU,0
UYW,0
WKX,0
NCH,25
LMD,0
ISF,0
UAX,0
MPU,12
CBG,0
AKS,0
ONM,0
HMK,0
ZFK,0
SYM,0
RVT,0
XS ,0
AFH,0
HN ,3
HBB,0
MDC,0
NJR,0
IMS,1
U T,129
AFU,0
UWY,0
TWD,0
WNM,0
Y V,11
HYJ,0
SNZ,0
FUI,0
GOM,0
PWM,0
RFT,0
KTQ,0
AHQ,0
RFF,0
UXE,0
YBT,0
NNJ,0
KKK,0
IJF,0
KQZ,0
QKB,0
COX,0
X L,0
KIA,0
AFX,0
HBM,0
KDT,0
GPH,0
OXU,0
HKL,0
QES,0
OOK,97
GIF,15
TAL,52
UEZ,0
ZLD,0
JDR,0
ICE,142
PYF,0
NCV,0
VWM,0
DEK,0
FLG,0
QNX,0
EJA,0
ENJ,26
WMH,0
TYR,0
ITB,0
UX ,0
ZIF,0
SME,5
AIG,0
VP ,0
J X,0
 TY,13
PNU,0
JA ,0
XWU,0
XE ,0
YSP,0
BJ ,0
GHX,0
KVG,0
BAR,4
GOV,0
FSY,0
O C,71
SY ,18
FDF,0
CIO,6
WNQ,0
RXH,0
FDT,0
 T ,1
ZXC,0
JNN,0
ALO,21
EFH,0
LLY,74
XSK,0
CME,0
UTX,0
WDW,0
GUJ,0
CHB,0
IYZ,0
BAQ,0
MFQ,0
KEV,0
Z W,0
AYG,0
ZP ,0
FKD,0
SIQ,0
IBE,1
YTA,0
FFB,0
KZO,0
WXR,0
VAR,0
WSJ,0
XND,0
XZM,0
BXZ,0
YCL,0
WXC,0
AXR,0
NXC,0
HAR,29
QST,0
HMT,0
SUK,0
KOA,0
ZYP,0
 YF,0
ZQL,0
KJB,0
CQS,0
TAV,0
YWI,0
VRK,0
VZZ,0
YFW,0
OYS,2
CAG,1
ZTZ,0
CQN,0
YFD,0
YUT,0
EKX,0
KEY,13
AU ,0
INT,41
OIC,7
OSO,0
QUY,0
VCN,0
VUP,0
WAE,0
 SH,204
OET,0
LYY,0
AEX,0
SLK,0
ZWC,0
FIC,16
VNT,0
BAL,12
LTJ,0
DEL,9
ZLQ,0
EPG,0
AML,0
QMU,0
D T,265
TWE,1
ANC,9
CII,0
ZBC,0
NL ,0
AZN,0
OLG,0
MQO,0
TER,221
AEF,0
WRL,0
HPJ,0
AKV,0
GSU,0
RKH,0
LFR,3
CVV,0
BMK,0
MMZ,0
IGU,1
AOB,0
QN ,0
SAB,1
BGB,0
VBM,0
TIH,0
YFS,0
IVL,0
WRR,0
IEF,1
EVR,0
IHD,0
KQU,0
HQP,0
RRL,0
KEN,15
WSE,1
NDX,0
MAH,0
FWF,0
KFF,0
ORY,9
FKY,0
UCA,0
QUL,0
XSD,0
DOM,0
TQ ,0
UFZ,0
 VC,0
VIB,0
JWT,0
IEQ,0
DW ,0
TVU,0
TXF,0
JER,0
KEU,0
RNO,4
NTG,0
UJR,0
UZP,0
PAU,0
TZS,0
AXO,0
JCJ,0
NYN,0
ZRX,0
UNH,0
BEY,1
GQV,0
XRW,0
TPI,0
PJY,0
IJV,0
YGY,0
RM ,16
DAK,0
DIR,8
FXF,0
DBE,0
WNK,0
DZN,0
RTF,0
WIH,0
JXM,0
XIT,0
  S,1
ADB,0
JDL,0
S A,138
TXY,0
LCG,0
QBU,0
THF,0
UXL,0
EEN,47
VOJ,0
YCD,0
V I,7
RSY,0
GMH,0
YML,0
MBE,21
OEL,0
EJL,0
FEC,0
WCH,0
 UY,0
OGN,2
KJG,0
QYU,0
VGY,0
XZW,0
UZT,0
JDH,0
FQL,0
IPO,2
KMJ,0
HQC,0
XBQ,0
CAI,0
KTP,0
BSU,0
NJT,0
WBI,0
SRW,0
YLQ,0
HBK,0
RSO,8
L W,31
YXT,0
IOU,9
LIE,13
AFR,2
ZYL,0
QGT,0
RJJ,0
ACS,0
RHV,0
GER,19
IIO,0
TOS,0
FFS,0
B G,0
JBY,0
NMG,0
THD,14
IWR,0
GUH,0
URR,6
VCK,0
MVT,0
ZYR,0
IAI,0
FBP,0
PDJ,0
QLM,0
TBS,0
GKB,0
CFK,0
NVC,0
ZYW,0
MBH,0
APK,3
