CMC,0
CWL,0
LCU,13
KPK,0
QJH,0
KPS,0
RUU,0
FVX,0
MUY,0
NRL,0
PVT,0
NVQ,0
 IS,1556
MSM,1
FVK,0
CJU,0
GIB,12
VTZ,0
BOK,0
NPY,0
HCM,0
ITI,381
MGO,1
YOV,0
AFB,0
TVR,0
CZZ,0
EGF,0
YAF,0
UVZ,0
AGG,84
DIG,50
RWA,103
QAJ,0
EXT,201
SLI,131
RUD,32
MWM,0
TD ,3
TME,63
JPB,0
WKQ,0
DSO,17
 KW,0
HNN,8
MXC,0
TQU,0
YTU,1
SEG,2
PAP,144
BCN,0
IPS,92
O D,430
EGD,0
GOT,355
OFV,0
MFX,0
ZDS,0
LDO,16
 TW,505
BBG,0
PDK,0
WKR,0
 RR,0
YGN,0
IUS,9
JFR,0
XTW,1
SUX,0
UDT,1
  R,48
SHC,4
DXQ,0
PZS,0
RAH,1
MMR,0
ZXP,0
EOT,0
NYM,5
PBX,0
PQP,0
KQB,0
HAO,3
RGP,0
KHB,0
MYP,0
CVQ,0
ESC,100
IUI,0
DFP,0
YKF,0
EDH,36
YKE,2
UPL,35
XRA,0
PLP,0
U D,169
XFM,0
GRC,0
MAA,0
FKV,0
GEJ,0
 AB,782
COL,248
AQD,0
AAB,1
ZLH,0
PPU,0
 QG,0
DNC,0
 LM,0
RAS,127
WMN,0
ILH,5
KRR,0
VIR,9
OQP,0
D C,633
CAX,0
QXC,0
JRL,0
TKW,0
DLL,1
CBS,0
IDI,47
TXA,0
ISE,411
JMW,0
OWA,116
BIP,0
ZWX,0
SWZ,0
GHH,2
VAJ,0
HPD,0
ORT,685
TGK,0
RYG,0
MTQ,0
IKM,0
TOH,2
VUO,0
YPB,0
KRQ,0
OHH,1
JQV,0
P Z,0
RIE,724
BLP,0
JIE,0
KZR,0
OJN,0
VKV,0
WUH,0
IEJ,0
B L,1
KIX,0
WDS,1
TYN,5
END,609
UKH,0
ZOQ,0
DVQ,0
GCD,0
FMA,2
DXE,0
ESA,20
MDU,0
VHL,0
DIP,9
YLY,5
PRY,1
LHV,0
ZOE,0
WTO,2
ZZZ,0
WCF,0
UUL,0
VEY,27
OLK,13
RJU,1
GKU,0
RMA,121
RI ,11
PUG,1
IO ,3
GYL,0
XYT,0
TEZ,0
UYP,0
IRG,2
BZV,0
CBX,0
DNK,0
 UK,0
THS,67
NGS,334
MBY,0
CNR,0
FUW,0
URP,108
 YK,0
OQO,0
 ON,2421
EKW,0
IQG,0
DDJ,0
NXX,0
TK ,0
GFQ,0
GRB,0
J P,0
MWW,0
IKB,0
MLV,0
VOD,0
SMS,6
JI ,0
AHG,0
GOJ,0
DOG,61
RHX,0
CPI,0
JOT,1
LNZ,0
UOX,0
IDW,1
HWX,0
NBJ,0
LEG,106
MRT,0
ECM,0
EAQ,0
QJZ,0
ERK,23
O V,51
SML,0
EOO,0
INN,141
ZXG,0
 FO,2883
JCS,0
BYN,1
LD ,2194
SMR,0
CKJ,1
KYO,1
WFE,0
KMO,0
SPI,173
FQG,0
WZE,0
AV ,1
SVJ,0
UQF,0
SPP,0
MQC,0
M T,816
EIY,0
QQB,0
BVN,0
SIT,362
LZH,0
JIK,0
IRR,46
QZH,0
QBG,0
ZIK,0
BOP,0
NYF,0
KOY,0
FCT,0
MKV,0
BKU,0
EYF,9
LFQ,0
GGN,0
PHA,32
VTK,0
NNY,37
RHN,0
HCZ,0
OZT,0
LFD,3
WFV,0
KSH,12
MWG,0
RHM,0
YEK,0
CNS,0
PYY,0
THY,80
SEM,53
ASR,0
OKR,0
UCD,0
VSO,0
HVY,0
 I ,4920
MYG,0
QUP,0
SFC,0
JAD,2
HKZ,0
PNO,0
BZX,0
HHX,0
GVG,0
GBG,0
PFB,0
CIP,30
JHB,0
OIA,0
JBF,0
ZIE,2
QBC,0
LPR,3
DEH,0
AEK,0
TOM,1119
SJP,0
HDK,0
ERX,0
OFN,0
TPG,0
DZT,0
GPP,0
MUP,0
 SZ,0
BXF,0
MQD,0
VIT,57
SOU,209
MME,168
GCC,0
TZI,0
PAE,0
MNZ,0
CBD,0
CTT,1
ZKV,0
PSZ,0
HPX,0
UDJ,0
O T,1730
VYC,0
DVL,0
TVI,0
RPU,2
 OX,18
QMK,0
HEZ,0
 PS,2
CPJ,0
NLB,0
JDS,0
MLQ,0
 CL,701
PFW,0
ZBZ,0
RBO,15
PFG,0
FLA,99
DGB,0
YXG,0
REK,0
 OO,0
BVB,0
XAC,30
T U,391
XRG,0
GGX,0
NQA,0
ESN,25
EMC,0
YVR,0
VCQ,0
DTW,4
MB ,48
AFE,67
TQM,0
EUU,0
BNV,0
KYB,0
OAU,0
AAC,0
ALV,4
HUF,5
GGD,0
OSI,134
WPA,0
GKP,0
PNN,0
SXK,0
OJG,0
FRL,0
RZV,0
YNS,0
CIG,37
DII,0
RHK,0
NKP,0
UTO,19
HDV,0
SQC,0
SXG,0
RJA,0
QCE,0
CKE,351
VNU,0
MWO,0
JUO,0
SFH,0
DMO,5
FSC,0
G H,478
MHU,0
MMQ,0
 MV,0
KEA,1
E P,1488
ERE,3617
ASQ,1
SQX,0
MJS,0
FSD,0
VQV,0
KEM,5
WHU,0
SYA,0
YNG,0
FFM,0
IGR,6
QOQ,0
 KN,769
 YA,72
WNE,54
XGU,0
LFT,3
GKF,0
ZAL,0
 BU,1923
QLX,0
XTK,0
CYV,0
VSX,0
 JE,70
 MY,1533
GXF,0
UVU,0
SWY,0
KFY,0
ZKU,0
UYW,0
WKX,0
NCH,153
LMD,0
ISF,61
UAX,0
MPU,34
CBG,0
AKS,13
ONM,6
HMK,0
ZFK,0
SYM,23
RVT,0
XS ,0
AFH,0
HN ,26
HBB,0
MDC,0
NJR,0
IMS,222
U T,255
AFU,0
UWY,1
TWD,0
WNM,1
Y V,62
HYJ,0
SNZ,0
FUI,0
GOM,0
PWM,0
RFT,0
KTQ,0
AHQ,0
RFF,1
UXE,0
YBT,0
NNJ,0
KKK,0
IJF,0
KQZ,0
QKB,0
COX,0
X L,2
KIA,2
AFX,0
HBM,0
KDT,0
GPH,0
OXU,0
HKL,0
QES,0
OOK,976
GIF,3
TAL,348
UEZ,0
ZLD,0
JDR,0
ICE,596
PYF,0
NCV,0
VWM,0
DEK,5
FLG,0
QNX,0
EJA,10
ENJ,19
WMH,0
TYR,5
ITB,7
UX ,4
ZIF,0
SME,59
AIG,34
VP ,0
J X,0
 TY,23
PNU,0
JA ,0
XWU,0
XE ,1
YSP,0
BJ ,0
GHX,0
KVG,0
BAR,122
GOV,17
FSY,0
O C,414
SY ,247
FDF,0
CIO,105
WNQ,0
RXH,0
FDT,0
 T ,9
ZXC,0
JNN,0
ALO,234
EFH,0
LLY,532
XSK,0
CME,0
UTX,0
WDW,1
GUJ,0
CHB,7
IYZ,0
BAQ,0
MFQ,0
KEV,1
Z W,13
AYG,0
ZP ,0
FKD,0
SIQ,0
IBE,48
YTA,2
FFB,3
KZO,0
WXR,0
VAR,37
WSJ,1
XND,0
XZM,0
BXZ,0
YCL,9
WXC,0
AXR,0
NXC,0
HAR,479
QST,0
HMT,0
SUK,0
KOA,0
ZYP,0
 YF,0
ZQL,0
KJB,0
CQS,0
TAV,23
YWI,2
VRK,0
VZZ,0
YFW,0
OYS,187
CAG,22
ZTZ,0
CQN,0
YFD,0
YUT,0
EKX,0
KEY,53
AU ,16
INT,1425
OIC,135
OSO,13
QUY,0
VCN,0
VUP,0
WAE,0
 SH,2807
OET,5
LYY,0
AEX,0
SLK,0
ZWC,0
FIC,190
VNT,0
BAL,60
LTJ,0
DEL,111
ZLQ,0
EPG,0
AML,2
QMU,0
D T,4923
TWE,175
ANC,604
CII,6
ZBC,0
NL ,0
AZN,0
OLG,1
MQO,0
TER,2495
AEF,0
WRL,0
HPJ,0
AKV,0
GSU,2
RKH,0
LFR,15
CVV,0
BMK,0
MMZ,0
IGU,45
AOB,0
QN ,0
SAB,9
BGB,0
VBM,0
TIH,0
YFS,0
IVL,0
WRR,0
IEF,79
EVR,0
IHD,0
KQU,0
HQP,0
RRL,0
KEN,171
WSE,1
NDX,0
MAH,1
FWF,0
KFF,0
ORY,150
FKY,0
UCA,53
QUL,0
XSD,0
DOM,40
TQ ,0
UFZ,0
 VC,0
VIB,2
JWT,0
IEQ,0
DW ,0
TVU,0
TXF,0
JER,14
KEU,0
RNO,80
NTG,0
UJR,0
UZP,0
PAU,46
TZS,1
AXO,3
JCJ,0
NYN,0
ZRX,0
UNH,15
BEY,45
GQV,0
XRW,0
TPI,1
PJY,0
IJV,0
YGY,0
RM ,198
DAK,1
DIR,90
FXF,0
DBE,1
WNK,0
DZN,0
RTF,3
WIH,0
JXM,0
XIT,7
  S,351
ADB,8
JDL,0
S A,3572
TXY,0
LCG,0
QBU,0
THF,9
UXL,0
EEN,999
VOJ,0
YCD,0
V I,0
RSY,1
GMH,0
YML,0
MBE,228
OEL,0
EJL,0
FEC,124
WCH,2
 UY,0
OGN,24
KJG,0
QYU,0
VGY,0
XZW,0
UZT,0
JDH,0
FQL,0
IPO,0
KMJ,0
HQC,0
XBQ,0
CAI,4
KTP,0
BSU,11
NJT,0
WBI,0
SRW,0
YLQ,0
HBK,0
RSO,107
L W,363
YXT,0
IOU,328
LIE,263
AFR,50
ZYL,0
QGT,0
RJJ,0
ACS,0
RHV,0
GER,385
IIO,0
TOS,25
FFS,16
B G,0
JBY,0
NMG,0
THD,6
IWR,0
GUH,0
URR,169
VCK,0
MVT,0
ZYR,0
IAI,0
FBP,0
PDJ,0
QLM,0
TBS,0
